date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season,ili_rate_lag_1,ili_rate_lag_2,ili_rate_lag_4,ili_rate_rolling_mean_2,ili_rate_rolling_std_2,ili_rate_rolling_min_2,ili_rate_rolling_max_2,ili_rate_rolling_mean_4,ili_rate_rolling_std_4,ili_rate_rolling_min_4,ili_rate_rolling_max_4,ili_rate_rolling_mean_8,ili_rate_rolling_std_8,ili_rate_rolling_min_8,ili_rate_rolling_max_8,month_sin,month_cos,week_sin,week_cos,season_winter,season_spring,season_summer,season_fall,year_normalized,ili_rate_diff_1,ili_rate_diff_2,ili_rate_momentum,state_California,state_Florida,state_Illinois,state_Massachusetts,state_New Jersey,state_New York,state_Texas,state_Washington
2024-12-02,2024,49,4.81174,California,12,4,337,1,1,4.43184,3.71437,3.07401,4.073104999999999,0.5073279022978857,3.71437,4.43184,3.6402925,0.5894394859737648,3.07401,4.43184,3.0238500000000004,0.777817590331145,2.18838,4.43184,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1,0,0,0,0.8571428571428571,0.3799000000000001,1.0973700000000002,1.1714475000000002,True,False,False,False,False,False,False,False
2024-12-09,2024,50,5.33874,California,12,4,344,1,1,4.81174,4.43184,3.34095,4.621789999999999,0.2686298661727245,4.43184,4.81174,4.074725000000001,0.6680827568747388,3.34095,4.81174,3.35177,0.9159920263844977,2.26182,4.81174,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1,0,0,0,0.8571428571428571,0.5269999999999992,0.9068999999999994,1.2640149999999988,True,False,False,False,False,False,False,False
2024-12-16,2024,51,6.75053,California,12,4,351,1,1,5.33874,4.81174,3.71437,5.075239999999999,0.37264527368528055,4.81174,5.33874,4.5741725,0.6832570669655412,3.71437,5.33874,3.736385,1.031636628954197,2.49743,5.33874,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1,0,0,0,0.8571428571428571,1.4117900000000008,1.93879,2.1763575,True,False,False,False,False,False,False,False
2024-12-23,2024,52,9.25079,California,12,4,358,1,1,6.75053,5.33874,4.43184,6.0446349999999995,0.9982862826113469,5.33874,6.75053,5.3332125,1.0154186987108775,4.43184,6.75053,4.2680225,1.3490140355697813,2.682,6.75053,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,1,0,0,0,0.8571428571428571,2.50026,3.9120500000000007,3.9175775,True,False,False,False,False,False,False,False
2025-01-06,2025,1,8.62007,California,1,1,6,1,1,9.25079,6.75053,4.81174,8.00066,1.7679508007294729,6.75053,9.25079,6.53795,1.9851613461043156,4.81174,9.25079,5.08912125,2.058354106967416,3.07401,9.25079,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,0,0,0,1.0,-0.6307200000000002,1.8695399999999998,2.0821199999999997,True,False,False,False,False,False,False,False
2025-01-13,2025,2,6.88834,California,1,1,13,1,1,8.62007,9.25079,5.33874,8.93543,0.4459863890299647,8.62007,9.25079,7.4900325,1.7843929960703822,5.33874,9.25079,5.7823787499999995,2.211005893979591,3.34095,9.25079,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,0,1.0,-1.7317299999999998,-2.36245,-0.6016924999999995,True,False,False,False,False,False,False,False
2025-01-20,2025,3,6.37873,California,1,1,20,1,1,6.88834,8.62007,6.75053,7.754205000000001,1.2245180261841748,6.88834,8.62007,7.8774325,1.2497779132410027,6.75053,9.25079,6.2258024999999995,1.996761964894662,3.71437,9.25079,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,0,0,0,1.0,-0.5096100000000003,-2.24134,-1.4987025000000003,True,False,False,False,False,False,False,False
2025-01-27,2025,4,7.29195,California,1,1,27,1,1,6.37873,6.88834,9.25079,6.633535,0.36034868676046206,6.37873,6.88834,7.784482500000001,1.3696076842506282,6.37873,9.25079,6.558847500000001,1.721218432769977,4.43184,9.25079,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1,0,0,0,1.0,0.9132199999999999,0.4036099999999996,-0.49253250000000115,True,False,False,False,False,False,False,False
2025-02-03,2025,5,7.28768,California,2,1,34,1,1,7.29195,6.37873,8.62007,6.83534,0.6457440547151704,6.37873,7.29195,7.2947725000000005,0.9592953436203581,6.37873,8.62007,6.9163612500000005,1.4989949000240828,4.81174,9.25079,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,0,0,0,1.0,-0.004269999999999996,0.9089499999999999,-0.007092500000000612,True,False,False,False,False,False,False,False
2025-02-10,2025,6,7.02461,California,2,1,41,1,1,7.28768,7.29195,6.88834,7.289815,0.0030193459537209847,7.28768,7.29195,6.9616750000000005,0.4322667891091108,6.37873,7.29195,7.225853750000001,1.2346811109286178,5.33874,9.25079,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1,0,0,0,1.0,-0.2630699999999999,-0.2673399999999999,0.06293499999999952,True,False,False,False,False,False,False,False
2025-02-17,2025,7,6.04531,California,2,1,48,1,1,7.02461,7.28768,6.37873,7.156145,0.1860185809267144,7.02461,7.28768,6.9957424999999995,0.429924080381293,6.37873,7.29195,7.4365875,0.9852550905476195,6.37873,9.25079,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,0,0,0,1.0,-0.9793000000000003,-1.2423700000000002,-0.9504324999999998,True,False,False,False,False,False,False,False
2025-02-24,2025,8,5.7742,California,2,1,55,1,1,6.04531,7.02461,7.29195,6.53496,0.6924696708159784,6.04531,7.02461,6.9123874999999995,0.591419037140081,6.04531,7.29195,7.348435,1.0821872320708372,6.04531,9.25079,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311558,1,0,0,0,1.0,-0.2711099999999993,-1.2504099999999996,-1.138187499999999,True,False,False,False,False,False,False,False
2025-03-03,2025,9,4.69029,California,3,1,62,0,1,5.7742,6.04531,7.28768,5.9097550000000005,0.1917037194474568,5.7742,6.04531,6.53295,0.7359441239206728,5.7742,7.28768,6.91386125,0.8901308870439434,5.7742,8.62007,1.0,6.123233995736766e-17,0.8854560256532098,0.4647231720437686,0,1,0,0,1.0,-1.0839100000000004,-1.3550199999999997,-1.8426599999999995,True,False,False,False,False,False,False,False
2025-03-10,2025,10,4.09347,California,3,1,69,0,1,4.69029,5.7742,7.02461,5.232245000000001,0.7664401111959048,4.69029,5.7742,5.8836025,0.9598630215253108,4.69029,7.02461,6.42263875,0.8983361939629952,4.69029,7.29195,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,1,0,0,1.0,-0.5968200000000001,-1.6807300000000005,-1.7901325000000003,True,False,False,False,False,False,False,False
2025-03-17,2025,11,3.96198,California,3,1,76,0,1,4.09347,4.69029,6.04531,4.3918800000000005,0.422015469147746,4.09347,4.69029,5.1508175000000005,0.9162954195882269,4.09347,6.04531,6.0732800000000005,1.188083242862813,4.09347,7.29195,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,1.0,-0.13148999999999988,-0.72831,-1.1888375000000004,True,False,False,False,False,False,False,False
2025-03-24,2025,12,3.79822,California,3,1,83,0,1,3.96198,4.09347,5.7742,4.027725,0.09297747065817984,3.96198,4.09347,4.6299850000000005,0.8260233419825561,3.96198,5.7742,5.7711862499999995,1.3895012188853653,3.96198,7.29195,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,1.0,-0.1637599999999999,-0.2952499999999998,-0.8317650000000003,True,False,False,False,False,False,False,False
2025-03-31,2025,13,3.61638,California,3,1,90,0,1,3.79822,3.96198,4.69029,3.8801,0.11579580648707818,3.79822,3.96198,4.13599,0.3887692089145305,3.79822,4.69029,5.33447,1.3922797459665048,3.79822,7.28768,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,0,1,0,0,1.0,-0.18184000000000022,-0.34560000000000013,-0.5196099999999997,True,False,False,False,False,False,False,False
2025-04-07,2025,14,3.34472,California,4,2,97,0,1,3.61638,3.79822,4.09347,3.7073,0.12858029709093544,3.61638,3.79822,3.8675124999999997,0.206437951513353,3.61638,4.09347,4.8755575,1.2547679762723274,3.61638,7.02461,0.8660254037844387,-0.49999999999999983,0.992708874098054,-0.12053668025532288,0,1,0,0,1.0,-0.2716599999999998,-0.4535,-0.5227924999999995,True,False,False,False,False,False,False,False
2025-04-14,2025,15,3.33697,California,4,2,104,0,1,3.34472,3.61638,3.96198,3.48055,0.19209262817712064,3.34472,3.61638,3.6803250000000003,0.264542655098749,3.34472,3.96198,4.41557125,1.0038096519963577,3.34472,6.04531,0.8660254037844387,-0.49999999999999983,0.9709418174260521,-0.2393156642875575,0,1,0,0,1.0,-0.007750000000000146,-0.27940999999999994,-0.3433550000000003,True,False,False,False,False,False,False,False
2025-04-21,2025,16,3.01201,California,4,2,111,0,1,3.33697,3.34472,3.79822,3.340845,0.005480077553633122,3.33697,3.34472,3.5240725,0.22424108386220237,3.33697,3.79822,4.07702875,0.8145007928512604,3.33697,5.7742,0.8660254037844387,-0.49999999999999983,0.9350162426854148,-0.35460488704253545,0,1,0,0,1.0,-0.3249599999999999,-0.33271000000000006,-0.5120624999999999,True,False,False,False,False,False,False,False
2025-04-28,2025,17,2.9987,California,4,2,118,0,1,3.01201,3.33697,3.61638,3.17449,0.2297814196143678,3.01201,3.33697,3.32752,0.2472325505808139,3.01201,3.61638,3.731755,0.526991973020978,3.01201,4.69029,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,0,1,0,0,1.0,-0.013310000000000155,-0.33827000000000007,-0.3288199999999999,True,False,False,False,False,False,False,False
2025-05-05,2025,18,2.88069,California,5,2,125,0,0,2.9987,3.01201,3.34472,3.0053549999999998,0.009411591257301136,2.9987,3.01201,3.1731000000000003,0.19379727328670282,2.9987,3.34472,3.52030625,0.41489060058686217,2.9987,4.09347,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,1,0,0,1.0,-0.11800999999999995,-0.1313200000000001,-0.2924100000000003,True,False,False,False,False,False,False,False
2025-05-12,2025,19,2.91605,California,5,2,132,0,0,2.88069,2.9987,3.33697,2.939695,0.0834456712477924,2.88069,2.9987,3.0570925,0.19569651067838162,2.88069,3.33697,3.3687087499999997,0.39671460056088576,2.88069,3.96198,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.6631226582407951,0,1,0,0,1.0,0.035359999999999836,-0.08265000000000011,-0.14104250000000018,True,False,False,False,False,False,False,False
2025-05-19,2025,20,2.82885,California,5,2,139,0,0,2.91605,2.88069,3.01201,2.89837,0.02500329578265076,2.88069,2.91605,2.9518625000000003,0.06366457171530775,2.88069,3.01201,3.2379675,0.3418145471178727,2.88069,3.79822,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,1,0,0,1.0,-0.08719999999999972,-0.051839999999999886,-0.12301250000000019,True,False,False,False,False,False,False,False
2025-05-26,2025,21,2.75537,California,5,2,146,0,0,2.82885,2.91605,2.9987,2.8724499999999997,0.06165971131942452,2.82885,2.91605,2.9060724999999996,0.07138391526359437,2.82885,2.9987,3.1167962499999997,0.2812966869916294,2.82885,3.61638,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1,0,0,1.0,-0.07347999999999999,-0.1606799999999997,-0.15070249999999952,True,False,False,False,False,False,False,False
2025-06-02,2025,22,2.83047,California,6,2,153,0,0,2.75537,2.82885,2.88069,2.79211,0.05195820628153961,2.75537,2.82885,2.84524,0.06979973161380881,2.75537,2.91605,3.0091699999999997,0.2211245661224075,2.75537,3.34472,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,1,0,1.0,0.07509999999999994,0.0016199999999999548,-0.01476999999999995,True,False,False,False,False,False,False,False
2025-06-09,2025,23,2.54756,California,6,2,160,0,0,2.83047,2.75537,2.91605,2.79292,0.053103719267062796,2.75537,2.83047,2.832685,0.06569359659327295,2.75537,2.91605,2.94488875,0.18069539123194397,2.75537,3.33697,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,1.0,-0.2829100000000002,-0.20781000000000027,-0.2851250000000003,True,False,False,False,False,False,False,False
2025-06-16,2025,24,2.39866,California,6,2,167,0,0,2.54756,2.83047,2.82885,2.689015,0.2000475794654748,2.54756,2.83047,2.7405625,0.13335075087287404,2.54756,2.83047,2.8462125,0.14870977552158032,2.54756,3.01201,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,1.0,-0.1488999999999998,-0.43181,-0.3419024999999998,True,False,False,False,False,False,False,False
2025-06-23,2025,25,2.28766,California,6,2,174,0,0,2.39866,2.54756,2.75537,2.47311,0.10528819971865871,2.39866,2.54756,2.6330150000000003,0.19679434790331815,2.39866,2.83047,2.76954375,0.20021125727849412,2.39866,2.9987,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,1.0,-0.11100000000000021,-0.2599,-0.3453550000000005,True,False,False,False,False,False,False,False
2025-06-30,2025,26,2.0517,California,6,2,181,0,0,2.28766,2.39866,2.83047,2.34316,0.07848885271168635,2.28766,2.39866,2.5160875,0.23508524345796736,2.28766,2.83047,2.68066375,0.23817579317663765,2.28766,2.91605,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,1,0,1.0,-0.23595999999999995,-0.34696000000000016,-0.46438749999999995,True,False,False,False,False,False,False,False
2025-07-07,2025,27,1.96327,California,7,3,188,0,0,2.0517,2.28766,2.54756,2.1696799999999996,0.16684891608877034,2.0517,2.28766,2.321395,0.20896086611299022,2.0517,2.54756,2.5770399999999998,0.3086319594597464,2.0517,2.91605,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,1.0,-0.08842999999999979,-0.32438999999999973,-0.3581249999999998,True,False,False,False,False,False,False,False
2025-07-14,2025,28,1.83538,California,7,3,195,0,0,1.96327,2.0517,2.39866,2.007485,0.06252945266031218,1.96327,2.0517,2.1753225,0.20227715151500392,1.96327,2.39866,2.4579424999999997,0.3412347163609846,1.96327,2.83047,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,1.0,-0.12789000000000006,-0.21631999999999985,-0.33994250000000004,True,False,False,False,False,False,False,False
2025-07-21,2025,29,1.79043,California,7,3,202,0,0,1.83538,1.96327,2.28766,1.8993250000000002,0.09043188624594009,1.83538,1.96327,2.0345025,0.19070772827817795,1.83538,2.28766,2.33375875,0.36678658339055664,1.83538,2.83047,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,1.0,-0.044950000000000045,-0.1728400000000001,-0.24407249999999991,True,False,False,False,False,False,False,False
2025-07-28,2025,30,1.65535,California,7,3,209,0,0,1.79043,1.83538,2.0517,1.812905,0.031784449814319465,1.79043,1.83538,1.9101949999999999,0.11941741930453968,1.79043,2.0517,2.21314125,0.3669932304333258,1.79043,2.83047,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,1.0,-0.13507999999999987,-0.1800299999999999,-0.25484499999999977,True,False,False,False,False,False,False,False
2025-08-04,2025,31,1.72871,California,8,3,216,0,0,1.65535,1.79043,1.96327,1.72289,0.09551598400267555,1.65535,1.79043,1.8111074999999999,0.1270571242592187,1.65535,1.96327,2.06625125,0.31627545284071806,1.65535,2.54756,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,1,0,1.0,0.07335999999999987,-0.06172,-0.0823974999999999,True,False,False,False,False,False,False,False
2025-08-11,2025,32,1.8748,California,8,3,223,0,0,1.72871,1.65535,1.83538,1.69203,0.0518733534678404,1.65535,1.72871,1.7524675,0.07812780485645922,1.65535,1.83538,1.963895,0.2669062708142273,1.65535,2.39866,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,1.0,0.14609000000000005,0.21944999999999992,0.12233249999999996,True,False,False,False,False,False,False,False
2025-08-18,2025,33,1.88229,California,8,3,230,0,0,1.8748,1.72871,1.79043,1.801755,0.10330122966353776,1.72871,1.8748,1.7623225,0.09312023674631102,1.65535,1.8748,1.8984125,0.2011702737021195,1.65535,2.28766,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,1.0,0.007489999999999997,0.15358000000000005,0.1199675,True,False,False,False,False,False,False,False
2025-08-25,2025,34,1.99404,California,8,3,237,0,0,1.88229,1.8748,1.65535,1.878545,0.005296229790951106,1.8748,1.88229,1.7852875000000001,0.11181344593423952,1.65535,1.88229,1.84774125,0.12620395470778759,1.65535,2.0517,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,1,0,1.0,0.11175000000000002,0.11924000000000001,0.2087524999999999,True,False,False,False,False,False,False,False
2025-09-01,2025,35,2.21297,California,9,3,244,0,0,1.99404,1.88229,1.72871,1.9381650000000001,0.07901918279758573,1.88229,1.99404,1.86996,0.10881614984316183,1.72871,1.99404,1.84053375,0.11394273962151638,1.65535,1.99404,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0,0,0,1,1.0,0.21892999999999985,0.33067999999999986,0.3430099999999998,True,False,False,False,False,False,False,False
2025-09-08,2025,36,2.36067,California,9,3,251,0,0,2.21297,1.99404,1.8748,2.1035049999999997,0.15480688760516262,1.99404,2.21297,1.991025,0.15769191915469194,1.8748,2.21297,1.87174625,0.1718518661884616,1.65535,2.21297,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,1,1.0,0.14769999999999994,0.3666299999999998,0.3696449999999998,True,False,False,False,False,False,False,False
2025-09-15,2025,37,2.23839,California,9,3,258,0,0,2.36067,2.21297,1.88229,2.2868199999999996,0.10443967158123707,2.21297,2.36067,2.1124925,0.21502866884446764,1.88229,2.36067,1.9374075,0.24200477520368469,1.65535,2.36067,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,1,1.0,-0.12227999999999994,0.025419999999999998,0.12589749999999977,True,False,False,False,False,False,False,False
2025-09-22,2025,38,2.14864,California,9,3,265,0,0,2.23839,2.36067,1.99404,2.29953,0.08646501720347124,2.23839,2.36067,2.2015175,0.1526075274192728,1.99404,2.36067,1.9934025,0.2546338374298348,1.65535,2.36067,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,1,1.0,-0.08975,-0.21202999999999994,-0.05287750000000013,True,False,False,False,False,False,False,False
2025-09-29,2025,39,2.16471,California,9,3,272,0,0,2.14864,2.23839,2.21297,2.1935149999999997,0.06346283361146854,2.14864,2.23839,2.2401675,0.08877124022841472,2.14864,2.36067,2.05506375,0.21819750188016362,1.72871,2.36067,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,1,1.0,0.01607000000000003,-0.07367999999999997,-0.07545750000000018,True,False,False,False,False,False,False,False
2018-10-01,2018,40,0.951278,Florida,10,4,274,0,1,,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,0,0,1,0.0,,,,False,True,False,False,False,False,False,False
2018-10-08,2018,41,0.95269,Florida,10,4,281,0,1,0.951278,,,0.951278,,0.951278,0.951278,0.951278,,0.951278,0.951278,0.951278,,0.951278,0.951278,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,0,0,1,0.0,0.0014120000000000799,,0.0014120000000000799,False,True,False,False,False,False,False,False
2018-10-15,2018,42,0.889248,Florida,10,4,288,0,1,0.95269,0.951278,,0.9519839999999999,0.000998434775035501,0.951278,0.95269,0.9519839999999999,0.000998434775035501,0.951278,0.95269,0.9519839999999999,0.000998434775035501,0.951278,0.95269,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,0,0,0,1,0.0,-0.063442,-0.06202999999999992,-0.0627359999999999,False,True,False,False,False,False,False,False
2018-10-22,2018,43,1.00077,Florida,10,4,295,0,1,0.889248,0.95269,,0.920969,0.04486026841203683,0.889248,0.95269,0.931072,0.03622752638533298,0.889248,0.95269,0.931072,0.03622752638533298,0.889248,0.95269,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,0,0,1,0.0,0.1115219999999999,0.0480799999999999,0.06969799999999993,False,True,False,False,False,False,False,False
