date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season
2022-05-02,2022,18,2.38061,Illinois,5,2,122,0,0
2022-05-09,2022,19,2.45281,Illinois,5,2,129,0,0
2022-05-16,2022,20,2.18909,Illinois,5,2,136,0,0
2022-05-23,2022,21,2.22038,Illinois,5,2,143,0,0
2022-05-30,2022,22,2.19406,Illinois,5,2,150,0,0
2022-06-06,2022,23,1.87852,Illinois,6,2,157,0,0
2022-06-13,2022,24,1.56826,Illinois,6,2,164,0,0
2022-06-20,2022,25,1.43728,Illinois,6,2,171,0,0
2022-06-27,2022,26,1.45907,Illinois,6,2,178,0,0
2022-07-04,2022,27,1.46666,Illinois,7,3,185,0,0
2022-07-11,2022,28,1.45841,Illinois,7,3,192,0,0
2022-07-18,2022,29,1.56495,Illinois,7,3,199,0,0
2022-07-25,2022,30,1.50575,Illinois,7,3,206,0,0
2022-08-01,2022,31,1.54931,Illinois,8,3,213,0,0
2022-08-08,2022,32,1.53029,Illinois,8,3,220,0,0
2022-08-15,2022,33,1.43859,Illinois,8,3,227,0,0
2022-08-22,2022,34,1.74856,Illinois,8,3,234,0,0
2022-08-29,2022,35,2.01771,Illinois,8,3,241,0,0
2022-09-05,2022,36,2.07513,Illinois,9,3,248,0,0
2022-09-12,2022,37,1.84541,Illinois,9,3,255,0,0
2022-09-19,2022,38,1.96208,Illinois,9,3,262,0,0
2022-09-26,2022,39,2.01751,Illinois,9,3,269,0,0
2022-10-03,2022,40,2.54323,Illinois,10,4,276,0,1
2022-10-10,2022,41,2.70207,Illinois,10,4,283,0,1
2022-10-17,2022,42,3.03269,Illinois,10,4,290,0,1
2022-10-24,2022,43,3.46368,Illinois,10,4,297,0,1
2022-10-31,2022,44,4.19095,Illinois,10,4,304,0,1
2022-11-07,2022,45,4.31,Illinois,11,4,311,0,1
2022-11-14,2022,46,4.84578,Illinois,11,4,318,0,1
2022-11-21,2022,47,6.56306,Illinois,11,4,325,0,1
2022-11-28,2022,48,6.29991,Illinois,11,4,332,0,1
2022-12-05,2022,49,5.88178,Illinois,12,4,339,1,1
2022-12-12,2022,50,6.13549,Illinois,12,4,346,1,1
2022-12-19,2022,51,4.96167,Illinois,12,4,353,1,1
2022-12-26,2022,52,3.78811,Illinois,12,4,360,1,1
2023-01-02,2023,1,2.62565,Illinois,1,1,2,1,1
2023-01-09,2023,2,2.09415,Illinois,1,1,9,1,1
2023-01-16,2023,3,1.89547,Illinois,1,1,16,1,1
2023-01-23,2023,4,1.99596,Illinois,1,1,23,1,1
2023-01-30,2023,5,2.04028,Illinois,1,1,30,1,1
2023-02-06,2023,6,2.12108,Illinois,2,1,37,1,1
2023-02-13,2023,7,2.27946,Illinois,2,1,44,1,1
2023-02-20,2023,8,2.37307,Illinois,2,1,51,1,1
2023-02-27,2023,9,2.32652,Illinois,2,1,58,1,1
2023-03-06,2023,10,2.33285,Illinois,3,1,65,0,1
2023-03-13,2023,11,2.35498,Illinois,3,1,72,0,1
2023-03-20,2023,12,2.28351,Illinois,3,1,79,0,1
2023-03-27,2023,13,1.96617,Illinois,3,1,86,0,1
2023-04-03,2023,14,1.73583,Illinois,4,2,93,0,1
2023-04-10,2023,15,1.54342,Illinois,4,2,100,0,1
2023-04-17,2023,16,1.44635,Illinois,4,2,107,0,1
2023-04-24,2023,17,1.35151,Illinois,4,2,114,0,1
2023-05-01,2023,18,1.26892,Illinois,5,2,121,0,0
2023-05-08,2023,19,1.12859,Illinois,5,2,128,0,0
2023-05-15,2023,20,1.01594,Illinois,5,2,135,0,0
2023-05-22,2023,21,1.21357,Illinois,5,2,142,0,0
2023-05-29,2023,22,1.09793,Illinois,5,2,149,0,0
2023-06-05,2023,23,0.866983,Illinois,6,2,156,0,0
2023-06-12,2023,24,0.766184,Illinois,6,2,163,0,0
2023-06-19,2023,25,0.676887,Illinois,6,2,170,0,0
2023-06-26,2023,26,0.6118,Illinois,6,2,177,0,0
2023-07-03,2023,27,0.643861,Illinois,7,3,184,0,0
2023-07-10,2023,28,0.543417,Illinois,7,3,191,0,0
2023-07-17,2023,29,0.588762,Illinois,7,3,198,0,0
2023-07-24,2023,30,0.627935,Illinois,7,3,205,0,0
2023-07-31,2023,31,0.806555,Illinois,7,3,212,0,0
2023-08-07,2023,32,0.751975,Illinois,8,3,219,0,0
2023-08-14,2023,33,0.832987,Illinois,8,3,226,0,0
2023-08-21,2023,34,1.09135,Illinois,8,3,233,0,0
2023-08-28,2023,35,1.33377,Illinois,8,3,240,0,0
2023-09-04,2023,36,1.32216,Illinois,9,3,247,0,0
2023-09-11,2023,37,1.39395,Illinois,9,3,254,0,0
2023-09-18,2023,38,1.51239,Illinois,9,3,261,0,0
2023-09-25,2023,39,1.42596,Illinois,9,3,268,0,0
2023-10-02,2023,40,1.47112,Illinois,10,4,275,0,1
2023-10-09,2023,41,1.56286,Illinois,10,4,282,0,1
2023-10-16,2023,42,1.49184,Illinois,10,4,289,0,1
2023-10-23,2023,43,1.86722,Illinois,10,4,296,0,1
2023-10-30,2023,44,2.04917,Illinois,10,4,303,0,1
2023-11-06,2023,45,2.39301,Illinois,11,4,310,0,1
2023-11-13,2023,46,2.72674,Illinois,11,4,317,0,1
2023-11-20,2023,47,2.94679,Illinois,11,4,324,0,1
2023-11-27,2023,48,3.02016,Illinois,11,4,331,0,1
2023-12-04,2023,49,3.08839,Illinois,12,4,338,1,1
2023-12-11,2023,50,3.23246,Illinois,12,4,345,1,1
2023-12-18,2023,51,3.77537,Illinois,12,4,352,1,1
2023-12-25,2023,52,4.16734,Illinois,12,4,359,1,1
2024-01-01,2024,1,3.49934,Illinois,1,1,1,1,1
2024-01-08,2024,2,2.60509,Illinois,1,1,8,1,1
2024-01-15,2024,3,2.3056,Illinois,1,1,15,1,1
2024-01-22,2024,4,2.01561,Illinois,1,1,22,1,1
2024-01-29,2024,5,2.30418,Illinois,1,1,29,1,1
2024-02-05,2024,6,2.64751,Illinois,2,1,36,1,1
2024-02-12,2024,7,2.70539,Illinois,2,1,43,1,1
2024-02-19,2024,8,3.05882,Illinois,2,1,50,1,1
2024-02-26,2024,9,2.8663,Illinois,2,1,57,1,1
2024-03-04,2024,10,2.69907,Illinois,3,1,64,0,1
2024-03-11,2024,11,2.36731,Illinois,3,1,71,0,1
2024-03-18,2024,12,2.2838,Illinois,3,1,78,0,1
2024-03-25,2024,13,2.2097,Illinois,3,1,85,0,1
2024-04-01,2024,14,1.95041,Illinois,4,2,92,0,1
2024-04-08,2024,15,1.69106,Illinois,4,2,99,0,1
2024-04-15,2024,16,1.43824,Illinois,4,2,106,0,1
2024-04-22,2024,17,1.38986,Illinois,4,2,113,0,1
2024-04-29,2024,18,1.29105,Illinois,4,2,120,0,1
2024-05-06,2024,19,1.18451,Illinois,5,2,127,0,0
2024-05-13,2024,20,1.2056,Illinois,5,2,134,0,0
2024-05-20,2024,21,1.11674,Illinois,5,2,141,0,0
2024-05-27,2024,22,1.07781,Illinois,5,2,148,0,0
2024-06-03,2024,23,0.842124,Illinois,6,2,155,0,0
2024-06-10,2024,24,0.812506,Illinois,6,2,162,0,0
2024-06-17,2024,25,0.714848,Illinois,6,2,169,0,0
2024-06-24,2024,26,0.744749,Illinois,6,2,176,0,0
2024-07-01,2024,27,0.73506,Illinois,7,3,183,0,0
2024-07-08,2024,28,0.688925,Illinois,7,3,190,0,0
2024-07-15,2024,29,0.743893,Illinois,7,3,197,0,0
2024-07-22,2024,30,0.815847,Illinois,7,3,204,0,0
2024-07-29,2024,31,0.842473,Illinois,7,3,211,0,0
2024-08-05,2024,32,0.789032,Illinois,8,3,218,0,0
2024-08-12,2024,33,0.940938,Illinois,8,3,225,0,0
2024-08-19,2024,34,1.02098,Illinois,8,3,232,0,0
2024-08-26,2024,35,1.22508,Illinois,8,3,239,0,0
2024-09-02,2024,36,1.18451,Illinois,9,3,246,0,0
2024-09-09,2024,37,1.23597,Illinois,9,3,253,0,0
2024-09-16,2024,38,1.12023,Illinois,9,3,260,0,0
2024-09-23,2024,39,1.14955,Illinois,9,3,267,0,0
2024-09-30,2024,40,1.12563,Illinois,9,3,274,0,0
2024-10-07,2024,41,1.31189,Illinois,10,4,281,0,1
2024-10-14,2024,42,1.31588,Illinois,10,4,288,0,1
2024-10-21,2024,43,1.37343,Illinois,10,4,295,0,1
2024-10-28,2024,44,1.466,Illinois,10,4,302,0,1
2024-11-04,2024,45,1.38207,Illinois,11,4,309,0,1
2024-11-11,2024,46,1.40988,Illinois,11,4,316,0,1
2024-11-18,2024,47,1.60118,Illinois,11,4,323,0,1
2024-11-25,2024,48,1.81448,Illinois,11,4,330,0,1
2024-12-02,2024,49,1.97648,Illinois,12,4,337,1,1
2024-12-09,2024,50,2.34862,Illinois,12,4,344,1,1
2024-12-16,2024,51,3.2277,Illinois,12,4,351,1,1
2024-12-23,2024,52,4.91925,Illinois,12,4,358,1,1
2025-01-06,2025,1,4.41255,Illinois,1,1,6,1,1
2025-01-13,2025,2,3.36867,Illinois,1,1,13,1,1
2025-01-20,2025,3,3.5589,Illinois,1,1,20,1,1
2025-01-27,2025,4,4.34068,Illinois,1,1,27,1,1
2025-02-03,2025,5,4.73672,Illinois,2,1,34,1,1
2025-02-10,2025,6,5.58688,Illinois,2,1,41,1,1
2025-02-17,2025,7,4.88779,Illinois,2,1,48,1,1
2025-02-24,2025,8,4.25952,Illinois,2,1,55,1,1
2025-03-03,2025,9,3.33202,Illinois,3,1,62,0,1
2025-03-10,2025,10,2.89635,Illinois,3,1,69,0,1
2025-03-17,2025,11,2.58794,Illinois,3,1,76,0,1
2025-03-24,2025,12,2.22797,Illinois,3,1,83,0,1
2025-03-31,2025,13,1.99264,Illinois,3,1,90,0,1
2025-04-07,2025,14,1.66932,Illinois,4,2,97,0,1
2025-04-14,2025,15,1.46464,Illinois,4,2,104,0,1
2025-04-21,2025,16,1.53676,Illinois,4,2,111,0,1
2025-04-28,2025,17,1.34466,Illinois,4,2,118,0,1
2025-05-05,2025,18,1.26112,Illinois,5,2,125,0,0
2025-05-12,2025,19,1.22242,Illinois,5,2,132,0,0
2025-05-19,2025,20,1.04721,Illinois,5,2,139,0,0
2025-05-26,2025,21,1.08398,Illinois,5,2,146,0,0
2025-06-02,2025,22,1.11716,Illinois,6,2,153,0,0
2025-06-09,2025,23,0.930943,Illinois,6,2,160,0,0
2025-06-16,2025,24,0.740135,Illinois,6,2,167,0,0
2025-06-23,2025,25,0.654464,Illinois,6,2,174,0,0
2025-06-30,2025,26,0.567072,Illinois,6,2,181,0,0
2025-07-07,2025,27,0.644396,Illinois,7,3,188,0,0
2025-07-14,2025,28,0.5323,Illinois,7,3,195,0,0
2025-07-21,2025,29,0.553639,Illinois,7,3,202,0,0
2025-07-28,2025,30,0.630016,Illinois,7,3,209,0,0
2025-08-04,2025,31,0.624775,Illinois,8,3,216,0,0
2025-08-11,2025,32,0.589651,Illinois,8,3,223,0,0
2025-08-18,2025,33,0.678929,Illinois,8,3,230,0,0
2025-08-25,2025,34,0.796453,Illinois,8,3,237,0,0
2025-09-01,2025,35,1.36349,Illinois,9,3,244,0,0
2025-09-08,2025,36,1.93547,Illinois,9,3,251,0,0
2025-09-15,2025,37,1.56447,Illinois,9,3,258,0,0
2025-09-22,2025,38,1.30072,Illinois,9,3,265,0,0
2025-09-29,2025,39,0.880856,Illinois,9,3,272,0,0
2018-10-01,2018,40,1.00768,Massachusetts,10,4,274,0,1
2018-10-08,2018,41,1.16488,Massachusetts,10,4,281,0,1
2018-10-15,2018,42,1.27304,Massachusetts,10,4,288,0,1
2018-10-22,2018,43,1.14343,Massachusetts,10,4,295,0,1
2018-10-29,2018,44,1.11881,Massachusetts,10,4,302,0,1
2018-11-05,2018,45,1.2139,Massachusetts,11,4,309,0,1
2018-11-12,2018,46,1.1907,Massachusetts,11,4,316,0,1
2018-11-19,2018,47,1.63042,Massachusetts,11,4,323,0,1
2018-11-26,2018,48,1.39094,Massachusetts,11,4,330,0,1
2018-12-03,2018,49,1.50652,Massachusetts,12,4,337,1,1
2018-12-10,2018,50,1.68937,Massachusetts,12,4,344,1,1
2018-12-17,2018,51,2.26225,Massachusetts,12,4,351,1,1
2018-12-24,2018,52,3.31652,Massachusetts,12,4,358,1,1
2019-01-07,2019,1,3.20163,Massachusetts,1,1,7,1,1
2019-01-14,2019,2,2.9033,Massachusetts,1,1,14,1,1
2019-01-21,2019,3,3.03269,Massachusetts,1,1,21,1,1
2019-01-28,2019,4,3.16343,Massachusetts,1,1,28,1,1
2019-02-04,2019,5,3.20346,Massachusetts,2,1,35,1,1
2019-02-11,2019,6,3.47899,Massachusetts,2,1,42,1,1
2019-02-18,2019,7,2.92797,Massachusetts,2,1,49,1,1
2019-02-25,2019,8,3.20875,Massachusetts,2,1,56,1,1
2019-03-04,2019,9,2.44278,Massachusetts,3,1,63,0,1
2019-03-11,2019,10,2.32792,Massachusetts,3,1,70,0,1
2019-03-18,2019,11,2.40205,Massachusetts,3,1,77,0,1
2019-03-25,2019,12,2.23867,Massachusetts,3,1,84,0,1
2019-04-01,2019,13,2.37729,Massachusetts,4,2,91,0,1
2019-04-08,2019,14,2.31118,Massachusetts,4,2,98,0,1
2019-04-15,2019,15,2.18194,Massachusetts,4,2,105,0,1
2019-04-22,2019,16,1.91586,Massachusetts,4,2,112,0,1
2019-04-29,2019,17,1.40275,Massachusetts,4,2,119,0,1
2019-05-06,2019,18,1.32288,Massachusetts,5,2,126,0,0
2019-05-13,2019,19,1.11937,Massachusetts,5,2,133,0,0
2019-05-20,2019,20,1.2373,Massachusetts,5,2,140,0,0
2019-05-27,2019,21,1.09884,Massachusetts,5,2,147,0,0
2019-06-03,2019,22,1.34337,Massachusetts,6,2,154,0,0
2019-06-10,2019,23,1.00537,Massachusetts,6,2,161,0,0
2019-06-17,2019,24,0.858033,Massachusetts,6,2,168,0,0
2019-06-24,2019,25,0.825837,Massachusetts,6,2,175,0,0
2019-07-01,2019,26,0.839302,Massachusetts,7,3,182,0,0
2019-07-08,2019,27,0.774005,Massachusetts,7,3,189,0,0
2019-07-15,2019,28,0.636237,Massachusetts,7,3,196,0,0
2019-07-22,2019,29,0.671475,Massachusetts,7,3,203,0,0
2019-07-29,2019,30,0.583388,Massachusetts,7,3,210,0,0
2019-08-05,2019,31,0.578544,Massachusetts,8,3,217,0,0
2019-08-12,2019,32,0.628001,Massachusetts,8,3,224,0,0
2019-08-19,2019,33,0.529734,Massachusetts,8,3,231,0,0
2019-08-26,2019,34,0.593704,Massachusetts,8,3,238,0,0
2019-09-02,2019,35,0.704496,Massachusetts,9,3,245,0,0
2019-09-09,2019,36,0.782638,Massachusetts,9,3,252,0,0
2019-09-16,2019,37,0.816449,Massachusetts,9,3,259,0,0
2019-09-23,2019,38,0.909492,Massachusetts,9,3,266,0,0
2019-09-30,2019,39,0.993745,Massachusetts,9,3,273,0,0
2019-10-07,2019,40,0.934375,Massachusetts,10,4,280,0,1
2019-10-14,2019,41,1.0167,Massachusetts,10,4,287,0,1
2019-10-21,2019,42,1.05407,Massachusetts,10,4,294,0,1
2019-10-28,2019,43,0.989778,Massachusetts,10,4,301,0,1
2019-11-04,2019,44,1.06684,Massachusetts,11,4,308,0,1
2019-11-11,2019,45,1.22268,Massachusetts,11,4,315,0,1
2019-11-18,2019,46,1.46429,Massachusetts,11,4,322,0,1
2019-11-25,2019,47,1.4374,Massachusetts,11,4,329,0,1
2019-12-02,2019,48,1.91389,Massachusetts,12,4,336,1,1
2019-12-09,2019,49,1.88156,Massachusetts,12,4,343,1,1
2019-12-16,2019,50,1.78126,Massachusetts,12,4,350,1,1
2019-12-23,2019,51,2.35203,Massachusetts,12,4,357,1,1
2019-12-30,2019,52,3.58007,Massachusetts,12,4,364,1,1
2020-01-06,2020,1,3.92322,Massachusetts,1,1,6,1,1
2020-01-13,2020,2,3.3674,Massachusetts,1,1,13,1,1
2020-01-20,2020,3,4.15404,Massachusetts,1,1,20,1,1
2020-01-27,2020,4,5.0205,Massachusetts,1,1,27,1,1
2020-02-03,2020,5,5.54626,Massachusetts,2,1,34,1,1
2020-02-10,2020,6,6.26648,Massachusetts,2,1,41,1,1
2020-02-17,2020,7,5.26225,Massachusetts,2,1,48,1,1
2020-02-24,2020,8,4.7437,Massachusetts,2,1,55,1,1
2020-03-02,2020,9,3.6177,Massachusetts,3,1,62,0,1
2020-03-09,2020,10,3.53062,Massachusetts,3,1,69,0,1
2020-03-16,2020,11,4.59862,Massachusetts,3,1,76,0,1
2020-03-23,2020,12,6.61412,Massachusetts,3,1,83,0,1
2020-03-30,2020,13,5.48371,Massachusetts,3,1,90,0,1
2020-04-06,2020,14,5.15334,Massachusetts,4,2,97,0,1
2020-04-13,2020,15,4.29839,Massachusetts,4,2,104,0,1
2020-04-20,2020,16,3.72026,Massachusetts,4,2,111,0,1
2020-04-27,2020,17,2.90564,Massachusetts,4,2,118,0,1
2020-05-04,2020,18,2.41168,Massachusetts,5,2,125,0,0
2020-05-11,2020,19,1.92216,Massachusetts,5,2,132,0,0
2020-05-18,2020,20,1.72892,Massachusetts,5,2,139,0,0
2020-05-25,2020,21,1.28201,Massachusetts,5,2,146,0,0
2020-06-01,2020,22,1.00017,Massachusetts,6,2,153,0,0
2020-06-08,2020,23,0.970753,Massachusetts,6,2,160,0,0
2020-06-15,2020,24,0.826081,Massachusetts,6,2,167,0,0
2020-06-22,2020,25,0.705581,Massachusetts,6,2,174,0,0
2020-06-29,2020,26,0.726951,Massachusetts,6,2,181,0,0
2020-07-06,2020,27,0.606551,Massachusetts,7,3,188,0,0
2020-07-13,2020,28,0.626838,Massachusetts,7,3,195,0,0
2020-07-20,2020,29,0.61946,Massachusetts,7,3,202,0,0
2020-07-27,2020,30,0.557166,Massachusetts,7,3,209,0,0
2020-08-03,2020,31,0.650521,Massachusetts,8,3,216,0,0
2020-08-10,2020,32,0.659858,Massachusetts,8,3,223,0,0
2020-08-17,2020,33,0.777208,Massachusetts,8,3,230,0,0
2020-08-24,2020,34,0.759364,Massachusetts,8,3,237,0,0
2020-08-31,2020,35,0.696873,Massachusetts,8,3,244,0,0
2020-09-07,2020,36,0.691485,Massachusetts,9,3,251,0,0
2020-09-14,2020,37,0.725985,Massachusetts,9,3,258,0,0
2020-09-21,2020,38,0.711484,Massachusetts,9,3,265,0,0
2020-09-28,2020,39,0.715325,Massachusetts,9,3,272,0,0
2020-10-05,2020,40,0.665719,Massachusetts,10,4,279,0,1
2020-10-12,2020,41,0.825342,Massachusetts,10,4,286,0,1
2020-10-19,2020,42,0.649545,Massachusetts,10,4,293,0,1
2020-10-26,2020,43,0.7103,Massachusetts,10,4,300,0,1
2020-11-02,2020,44,0.823689,Massachusetts,11,4,307,0,1
2020-11-09,2020,45,0.955625,Massachusetts,11,4,314,0,1
2020-11-16,2020,46,0.96886,Massachusetts,11,4,321,0,1
2020-11-23,2020,47,0.974493,Massachusetts,11,4,328,0,1
2020-11-30,2020,48,1.178,Massachusetts,11,4,335,0,1
2020-12-07,2020,49,1.09717,Massachusetts,12,4,342,1,1
2020-12-14,2020,50,1.04216,Massachusetts,12,4,349,1,1
2020-12-21,2020,51,1.05308,Massachusetts,12,4,356,1,1
2020-12-28,2020,52,1.098,Massachusetts,12,4,363,1,1
2021-01-04,2020,53,1.09182,Massachusetts,1,1,4,1,1
2021-01-04,2021,1,0.991023,Massachusetts,1,1,4,1,1
2021-01-11,2021,2,0.772562,Massachusetts,1,1,11,1,1
2021-01-18,2021,3,0.75212,Massachusetts,1,1,18,1,1
2021-01-25,2021,4,0.74451,Massachusetts,1,1,25,1,1
2021-02-01,2021,5,0.56494,Massachusetts,2,1,32,1,1
2021-02-08,2021,6,0.525871,Massachusetts,2,1,39,1,1
2021-02-15,2021,7,0.510005,Massachusetts,2,1,46,1,1
2021-02-22,2021,8,0.460251,Massachusetts,2,1,53,1,1
2021-03-01,2021,9,0.503864,Massachusetts,3,1,60,0,1
2021-03-08,2021,10,0.546581,Massachusetts,3,1,67,0,1
2021-03-15,2021,11,0.532256,Massachusetts,3,1,74,0,1
2021-03-22,2021,12,0.540346,Massachusetts,3,1,81,0,1
2021-03-29,2021,13,0.611114,Massachusetts,3,1,88,0,1
2021-04-05,2021,14,0.633889,Massachusetts,4,2,95,0,1
2021-04-12,2021,15,0.544362,Massachusetts,4,2,102,0,1
2021-04-19,2021,16,0.524562,Massachusetts,4,2,109,0,1
2021-04-26,2021,17,0.510864,Massachusetts,4,2,116,0,1
2021-05-03,2021,18,0.537107,Massachusetts,5,2,123,0,0
2021-05-10,2021,19,0.590751,Massachusetts,5,2,130,0,0
2021-05-17,2021,20,0.603959,Massachusetts,5,2,137,0,0
2021-05-24,2021,21,0.587954,Massachusetts,5,2,144,0,0
2021-05-31,2021,22,0.715868,Massachusetts,5,2,151,0,0
2021-06-07,2021,23,0.69532,Massachusetts,6,2,158,0,0
2021-06-14,2021,24,0.77861,Massachusetts,6,2,165,0,0
2021-06-21,2021,25,0.793913,Massachusetts,6,2,172,0,0
2021-06-28,2021,26,0.723231,Massachusetts,6,2,179,0,0
2021-07-05,2021,27,0.855239,Massachusetts,7,3,186,0,0
2021-07-12,2021,28,0.786909,Massachusetts,7,3,193,0,0
2021-07-19,2021,29,0.851023,Massachusetts,7,3,200,0,0
2021-07-26,2021,30,0.986784,Massachusetts,7,3,207,0,0
2021-08-02,2021,31,1.04275,Massachusetts,8,3,214,0,0
2021-08-09,2021,32,1.03854,Massachusetts,8,3,221,0,0
2021-08-16,2021,33,1.03048,Massachusetts,8,3,228,0,0
2021-08-23,2021,34,1.01277,Massachusetts,8,3,235,0,0
2021-08-30,2021,35,1.02415,Massachusetts,8,3,242,0,0
2021-09-06,2021,36,1.23445,Massachusetts,9,3,249,0,0
2021-09-13,2021,37,1.17043,Massachusetts,9,3,256,0,0
2021-09-20,2021,38,1.2885,Massachusetts,9,3,263,0,0
2021-09-27,2021,39,1.36196,Massachusetts,9,3,270,0,0
2021-10-04,2021,40,1.26973,Massachusetts,10,4,277,0,1
2021-10-11,2021,41,1.21125,Massachusetts,10,4,284,0,1
2021-10-18,2021,42,1.11751,Massachusetts,10,4,291,0,1
2021-10-25,2021,43,1.08467,Massachusetts,10,4,298,0,1
2021-11-01,2021,44,1.20194,Massachusetts,11,4,305,0,1
2021-11-08,2021,45,1.42089,Massachusetts,11,4,312,0,1
2021-11-15,2021,46,1.56633,Massachusetts,11,4,319,0,1
2021-11-22,2021,47,2.00593,Massachusetts,11,4,326,0,1
2021-11-29,2021,48,2.53869,Massachusetts,11,4,333,0,1
2021-12-06,2021,49,2.86691,Massachusetts,12,4,340,1,1
2021-12-13,2021,50,2.81437,Massachusetts,12,4,347,1,1
2021-12-20,2021,51,3.46429,Massachusetts,12,4,354,1,1
2021-12-27,2021,52,4.39349,Massachusetts,12,4,361,1,1
2022-01-03,2022,1,3.19551,Massachusetts,1,1,3,1,1
2022-01-10,2022,2,1.94832,Massachusetts,1,1,10,1,1
2022-01-17,2022,3,1.2028,Massachusetts,1,1,17,1,1
2022-01-24,2022,4,0.833849,Massachusetts,1,1,24,1,1
2022-01-31,2022,5,0.74146,Massachusetts,1,1,31,1,1
2022-02-07,2022,6,0.528629,Massachusetts,2,1,38,1,1
2022-02-14,2022,7,0.501902,Massachusetts,2,1,45,1,1
2022-02-21,2022,8,0.633875,Massachusetts,2,1,52,1,1
2022-02-28,2022,9,0.626887,Massachusetts,2,1,59,1,1
2022-03-07,2022,10,1.01285,Massachusetts,3,1,66,0,1
2022-03-14,2022,11,1.20161,Massachusetts,3,1,73,0,1
2022-03-21,2022,12,1.54148,Massachusetts,3,1,80,0,1
2022-03-28,2022,13,2.11857,Massachusetts,3,1,87,0,1
2022-04-04,2022,14,2.8313,Massachusetts,4,2,94,0,1
2022-04-11,2022,15,3.43025,Massachusetts,4,2,101,0,1
2022-04-18,2022,16,3.30314,Massachusetts,4,2,108,0,1
2022-04-25,2022,17,2.82196,Massachusetts,4,2,115,0,1
2022-05-02,2022,18,3.25263,Massachusetts,5,2,122,0,0
2022-05-09,2022,19,3.36681,Massachusetts,5,2,129,0,0
2022-05-16,2022,20,2.61888,Massachusetts,5,2,136,0,0
2022-05-23,2022,21,2.04848,Massachusetts,5,2,143,0,0
2022-05-30,2022,22,1.61906,Massachusetts,5,2,150,0,0
2022-06-06,2022,23,1.33855,Massachusetts,6,2,157,0,0
2022-06-13,2022,24,1.20256,Massachusetts,6,2,164,0,0
2022-06-20,2022,25,1.0713,Massachusetts,6,2,171,0,0
2022-06-27,2022,26,1.00039,Massachusetts,6,2,178,0,0
2022-07-04,2022,27,0.981253,Massachusetts,7,3,185,0,0
2022-07-11,2022,28,0.75175,Massachusetts,7,3,192,0,0
2022-07-18,2022,29,0.814192,Massachusetts,7,3,199,0,0
2022-07-25,2022,30,0.81028,Massachusetts,7,3,206,0,0
2022-08-01,2022,31,0.771434,Massachusetts,8,3,213,0,0
2022-08-08,2022,32,0.800972,Massachusetts,8,3,220,0,0
2022-08-15,2022,33,0.816388,Massachusetts,8,3,227,0,0
2022-08-22,2022,34,0.819348,Massachusetts,8,3,234,0,0
2022-08-29,2022,35,0.769004,Massachusetts,8,3,241,0,0
2022-09-05,2022,36,0.914233,Massachusetts,9,3,248,0,0
2022-09-12,2022,37,1.12976,Massachusetts,9,3,255,0,0
2022-09-19,2022,38,1.23265,Massachusetts,9,3,262,0,0
2022-09-26,2022,39,1.39094,Massachusetts,9,3,269,0,0
2022-10-03,2022,40,1.5803,Massachusetts,10,4,276,0,1
2022-10-10,2022,41,1.72671,Massachusetts,10,4,283,0,1
2022-10-17,2022,42,1.68775,Massachusetts,10,4,290,0,1
2022-10-24,2022,43,2.07313,Massachusetts,10,4,297,0,1
2022-10-31,2022,44,2.64377,Massachusetts,10,4,304,0,1
2022-11-07,2022,45,2.65212,Massachusetts,11,4,311,0,1
2022-11-14,2022,46,2.77051,Massachusetts,11,4,318,0,1
2022-11-21,2022,47,4.58742,Massachusetts,11,4,325,0,1
2022-11-28,2022,48,6.31883,Massachusetts,11,4,332,0,1
2022-12-05,2022,49,7.89965,Massachusetts,12,4,339,1,1
2022-12-12,2022,50,8.72322,Massachusetts,12,4,346,1,1
2022-12-19,2022,51,8.89624,Massachusetts,12,4,353,1,1
2022-12-26,2022,52,7.95073,Massachusetts,12,4,360,1,1
2023-01-02,2023,1,4.71774,Massachusetts,1,1,2,1,1
2023-01-09,2023,2,2.75916,Massachusetts,1,1,9,1,1
2023-01-16,2023,3,2.12983,Massachusetts,1,1,16,1,1
2023-01-23,2023,4,1.90216,Massachusetts,1,1,23,1,1
2023-01-30,2023,5,1.70274,Massachusetts,1,1,30,1,1
2023-02-06,2023,6,1.72143,Massachusetts,2,1,37,1,1
2023-02-13,2023,7,1.86398,Massachusetts,2,1,44,1,1
2023-02-20,2023,8,1.64238,Massachusetts,2,1,51,1,1
2023-02-27,2023,9,1.44468,Massachusetts,2,1,58,1,1
2023-03-06,2023,10,1.58898,Massachusetts,3,1,65,0,1
2023-03-13,2023,11,1.50897,Massachusetts,3,1,72,0,1
2023-03-20,2023,12,1.64735,Massachusetts,3,1,79,0,1
2023-03-27,2023,13,1.6838,Massachusetts,3,1,86,0,1
2023-04-03,2023,14,1.59207,Massachusetts,4,2,93,0,1
2023-04-10,2023,15,1.563,Massachusetts,4,2,100,0,1
2023-04-17,2023,16,1.31584,Massachusetts,4,2,107,0,1
2023-04-24,2023,17,1.23866,Massachusetts,4,2,114,0,1
2023-05-01,2023,18,1.2215,Massachusetts,5,2,121,0,0
2023-05-08,2023,19,1.34974,Massachusetts,5,2,128,0,0
2023-05-15,2023,20,1.28767,Massachusetts,5,2,135,0,0
2023-05-22,2023,21,1.27233,Massachusetts,5,2,142,0,0
